_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"24797","363950.336697","172.20.10.2","47.100.95.105","TCP","66","48778","13531","50.289561","64"
"24798","363950.543080","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.206383","48"
"24799","364002.806686","172.20.10.2","47.100.95.105","TCP","66","48778","13531","52.263606","64"
"24800","364003.137551","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.330865","48"
"24801","364027.240655","47.100.95.105","172.20.10.2","TCP","444","13531","48778","24.103104","48"
"24802","364027.240819","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000164","64"
"24803","364043.539749","47.100.95.105","172.20.10.2","TCP","444","13531","48778","16.298930","48"
"24804","364043.539887","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000138","64"
"24805","364061.342018","47.100.95.105","172.20.10.2","TCP","444","13531","48778","17.802131","48"
"24806","364061.342160","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000142","64"
"24807","364111.606717","172.20.10.2","47.100.95.105","TCP","66","48778","13531","50.264557","64"
"24808","364111.817261","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.210544","48"
"24809","364166.646683","172.20.10.2","47.100.95.105","TCP","66","48778","13531","54.829422","64"
"24810","364166.856504","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.209821","48"
"24811","364185.469870","47.100.95.105","172.20.10.2","TCP","444","13531","48778","18.613366","48"
"24812","364185.470013","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000143","64"
"24813","364235.766682","172.20.10.2","47.100.95.105","TCP","66","48778","13531","50.296669","64"
"24814","364235.978364","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.211682","48"
"24815","364289.526680","172.20.10.2","47.100.95.105","TCP","66","48778","13531","53.548316","64"
"24816","364289.734187","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.207507","48"
"24817","364308.354998","47.100.95.105","172.20.10.2","TCP","444","13531","48778","18.620811","48"
"24818","364308.355129","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000131","64"
"24819","364335.385338","47.100.95.105","172.20.10.2","TCP","444","13531","48778","27.030209","48"
"24820","364335.385456","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000118","64"
"24821","364386.806671","172.20.10.2","47.100.95.105","TCP","66","48778","13531","51.421215","64"
"24822","364387.049985","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.243314","48"
"24823","364409.730983","47.100.95.105","172.20.10.2","TCP","444","13531","48778","22.680998","48"
"24824","364409.731125","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000142","64"
"24825","364459.766687","172.20.10.2","47.100.95.105","TCP","66","48778","13531","50.035562","64"
"24826","364459.974908","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.208221","48"
"24827","364514.806675","172.20.10.2","47.100.95.105","TCP","66","48778","13531","54.831767","64"
"24828","364515.021704","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.215029","48"
"24829","364522.172293","47.100.95.105","172.20.10.2","TCP","444","13531","48778","7.150589","48"
"24830","364522.172434","172.20.10.2","47.100.95.105","TCP","66","48778","13531","0.000141","64"
"24831","364572.406683","172.20.10.2","47.100.95.105","TCP","66","48778","13531","50.234249","64"
"24832","364572.609529","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.202846","48"
"24833","364627.446672","172.20.10.2","47.100.95.105","TCP","66","48778","13531","54.837143","64"
"24834","364627.659734","47.100.95.105","172.20.10.2","TCP","66","13531","48778","0.213062","48"
"24835","364633.464624","47.100.95.105","172.20.10.2","TCP","66","13531","48778","5.804890","48"
"24836","364633.478903","172.20.10.2","47.100.95.105","TCP","74","48780","13531","0.014279","64"
"24837","364633.569683","47.100.95.105","172.20.10.2","TCP","74","13531","48780","0.090780","49"
"24838","364633.570035","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000352","64"
"24839","364633.570455","172.20.10.2","47.100.95.105","TCP","171","48780","13531","0.000420","64"
"24840","364633.658778","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.088323","49"
"24841","364633.659333","47.100.95.105","172.20.10.2","TCP","484","13531","48780","0.000555","49"
"24842","364633.659483","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000150","64"
"24843","364642.611595","47.100.95.105","172.20.10.2","TCP","444","13531","48780","8.952112","49"
"24844","364642.611736","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000141","64"
"24845","364642.612308","47.100.95.105","172.20.10.2","TCP","444","13531","48780","0.000572","49"
"24846","364642.612386","172.20.10.2","47.100.95.105","TCP","78","48780","13531","0.000078","64"
"24847","364642.612408","47.100.95.105","172.20.10.2","TCP","444","13531","48780","0.000022","49"
"24848","364642.612424","172.20.10.2","47.100.95.105","TCP","78","48780","13531","0.000016","64"
"24849","364692.726682","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.114258","64"
"24850","364692.936988","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.210306","49"
"24851","364725.897791","47.100.95.105","172.20.10.2","TCP","444","13531","48780","32.960803","49"
"24852","364725.897931","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000140","64"
"24853","364725.898695","47.100.95.105","172.20.10.2","TCP","444","13531","48780","0.000764","49"
"24854","364725.898784","172.20.10.2","47.100.95.105","TCP","78","48780","13531","0.000089","64"
"24855","364775.926681","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.027897","64"
"24856","364776.149734","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.223053","49"
"24857","364786.370411","47.100.95.105","172.20.10.2","TCP","444","13531","48780","10.220677","49"
"24858","364786.370551","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000140","64"
"24859","364786.371039","47.100.95.105","172.20.10.2","TCP","444","13531","48780","0.000488","49"
"24860","364786.371107","172.20.10.2","47.100.95.105","TCP","78","48780","13531","0.000068","64"
"24861","364836.726682","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.355575","64"
"24862","364836.942256","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.215574","49"
"24863","364888.566687","172.20.10.2","47.100.95.105","TCP","66","48780","13531","51.624431","64"
"24864","364888.778300","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.211613","49"
"24865","364907.718833","47.100.95.105","172.20.10.2","TCP","444","13531","48780","18.940533","49"
"24866","364907.718970","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000137","64"
"24867","364907.720906","47.100.95.105","172.20.10.2","TCP","444","13531","48780","0.001936","49"
"24868","364907.721020","172.20.10.2","47.100.95.105","TCP","78","48780","13531","0.000114","64"
"24869","364958.326684","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.605664","64"
"24870","364958.525217","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.198533","49"
"24871","365011.446675","172.20.10.2","47.100.95.105","TCP","66","48780","13531","52.921458","64"
"24872","365011.651658","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.204983","49"
"24873","365040.640369","47.100.95.105","172.20.10.2","TCP","444","13531","48780","28.988711","49"
"24874","365040.640512","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000143","64"
"24875","365090.806681","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.166169","64"
"24876","365091.023980","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.217299","49"
"24877","365144.566679","172.20.10.2","47.100.95.105","TCP","66","48780","13531","53.542699","64"
"24878","365144.777740","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.211061","49"
"24879","365160.757581","47.100.95.105","172.20.10.2","TCP","444","13531","48780","15.979841","49"
"24880","365160.757721","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000140","64"
"24881","365211.126682","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.368961","64"
"24882","365211.343800","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.217118","49"
"24883","365262.326737","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.982937","64"
"24884","365262.567176","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.240439","49"
"24885","365288.864227","47.100.95.105","172.20.10.2","TCP","444","13531","48780","26.297051","49"
"24886","365288.864366","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000139","64"
"24887","365339.126728","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.262362","64"
"24888","365339.364610","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.237882","49"
"24889","365381.028194","47.100.95.105","172.20.10.2","TCP","444","13531","48780","41.663584","49"
"24890","365381.028339","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000145","64"
"24891","365381.028814","47.100.95.105","172.20.10.2","TCP","444","13531","48780","0.000475","49"
"24892","365381.028873","172.20.10.2","47.100.95.105","TCP","78","48780","13531","0.000059","64"
"24893","365401.611278","47.100.95.105","172.20.10.2","TCP","444","13531","48780","20.582405","49"
"24894","365401.611425","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000147","64"
"24895","365451.766683","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.155258","64"
"24896","365452.039049","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.272366","49"
"24897","365459.364950","47.100.95.105","172.20.10.2","TCP","444","13531","48780","7.325901","49"
"24898","365459.365092","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000142","64"
"24899","365459.365568","47.100.95.105","172.20.10.2","TCP","444","13531","48780","0.000476","49"
"24900","365459.365632","172.20.10.2","47.100.95.105","TCP","78","48780","13531","0.000064","64"
"24901","365509.366685","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.001053","64"
"24902","365509.584970","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.218285","49"
"24903","365564.406672","172.20.10.2","47.100.95.105","TCP","66","48780","13531","54.821702","64"
"24904","365564.624021","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.217349","49"
"24905","365580.709854","47.100.95.105","172.20.10.2","TCP","444","13531","48780","16.085833","49"
"24906","365580.709995","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000141","64"
"24907","365630.966681","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.256686","64"
"24908","365631.187453","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.220772","49"
"24909","365682.166691","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.979238","64"
"24910","365682.384558","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.217867","49"
"24911","365702.341336","47.100.95.105","172.20.10.2","TCP","444","13531","48780","19.956778","49"
"24912","365702.341481","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000145","64"
"24913","365712.786478","47.100.95.105","172.20.10.2","TCP","444","13531","48780","10.444997","49"
"24914","365712.786568","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000090","64"
"24915","365740.736441","47.100.95.105","172.20.10.2","TCP","444","13531","48780","27.949873","49"
"24916","365740.736619","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000178","64"
"24917","365790.966679","172.20.10.2","47.100.95.105","TCP","66","48780","13531","50.230060","64"
"24918","365791.208173","47.100.95.105","172.20.10.2","TCP","66","13531","48780","0.241494","49"
"24919","365821.519850","47.100.95.105","172.20.10.2","TCP","444","13531","48780","30.311677","49"
"24920","365821.519975","172.20.10.2","47.100.95.105","TCP","66","48780","13531","0.000125","64"
"24921","365835.649436","47.100.95.105","172.20.10.2","TCP","66","13531","48780","14.129461","49"
"24922","365835.658012","172.20.10.2","47.100.95.105","TCP","74","48782","13531","0.008576","64"
"24923","365835.752073","47.100.95.105","172.20.10.2","TCP","74","13531","48782","0.094061","48"
"24924","365835.752272","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000199","64"
"24925","365835.752558","172.20.10.2","47.100.95.105","TCP","171","48782","13531","0.000286","64"
"24926","365835.850318","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.097760","48"
"24927","365835.850816","47.100.95.105","172.20.10.2","TCP","484","13531","48782","0.000498","48"
"24928","365835.850976","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000160","64"
"24929","365886.966673","172.20.10.2","47.100.95.105","TCP","66","48782","13531","51.115697","64"
"24930","365887.196551","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.229878","48"
"24931","365930.258007","47.100.95.105","172.20.10.2","TCP","444","13531","48782","43.061456","48"
"24932","365930.258157","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000150","64"
"24933","365930.258325","47.100.95.105","172.20.10.2","TCP","444","13531","48782","0.000168","48"
"24934","365930.258356","172.20.10.2","47.100.95.105","TCP","78","48782","13531","0.000031","64"
"24935","365984.246691","172.20.10.2","47.100.95.105","TCP","66","48782","13531","53.988335","64"
"24936","365984.470389","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.223698","48"
"24937","366035.446673","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.976284","64"
"24938","366035.632021","47.100.95.105","172.20.10.2","TCP","444","13531","48782","0.185348","48"
"24939","366035.632167","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000146","64"
"24940","366035.665758","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.033591","48"
"24941","366086.646677","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.980919","64"
"24942","366086.875904","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.229227","48"
"24943","366137.846686","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.970782","64"
"24944","366138.070101","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.223415","48"
"24945","366171.085961","47.100.95.105","172.20.10.2","TCP","444","13531","48782","33.015860","48"
"24946","366171.086090","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000129","64"
"24947","366171.087259","47.100.95.105","172.20.10.2","TCP","444","13531","48782","0.001169","48"
"24948","366171.087353","172.20.10.2","47.100.95.105","TCP","78","48782","13531","0.000094","64"
"24949","366221.686686","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.599333","64"
"24950","366221.958391","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.271705","48"
"24951","366276.086679","172.20.10.2","47.100.95.105","TCP","66","48782","13531","54.128288","64"
"24952","366276.302294","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.215615","48"
"24953","366305.222942","47.100.95.105","172.20.10.2","TCP","444","13531","48782","28.920648","48"
"24954","366305.223080","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000138","64"
"24955","366355.446668","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.223588","64"
"24956","366355.672425","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.225757","48"
"24957","366409.206697","172.20.10.2","47.100.95.105","TCP","66","48782","13531","53.534272","64"
"24958","366409.417631","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.210934","48"
"24959","366425.640944","47.100.95.105","172.20.10.2","TCP","444","13531","48782","16.223313","48"
"24960","366425.641083","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000139","64"
"24961","366462.811196","47.100.95.105","172.20.10.2","TCP","444","13531","48782","37.170113","48"
"24962","366462.811346","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000150","64"
"24963","366462.812113","47.100.95.105","172.20.10.2","TCP","444","13531","48782","0.000767","48"
"24964","366462.812203","172.20.10.2","47.100.95.105","TCP","78","48782","13531","0.000090","64"
"24965","366512.886688","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.074485","64"
"24966","366513.202133","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.315445","48"
"24967","366567.926679","172.20.10.2","47.100.95.105","TCP","66","48782","13531","54.724546","64"
"24968","366568.261768","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.335089","48"
"24969","366584.152562","47.100.95.105","172.20.10.2","TCP","444","13531","48782","15.890794","48"
"24970","366584.152699","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000137","64"
"24971","366620.400449","47.100.95.105","172.20.10.2","TCP","444","13531","48782","36.247750","48"
"24972","366620.400598","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000149","64"
"24973","366670.194155","47.100.95.105","172.20.10.2","TCP","444","13531","48782","49.793557","48"
"24974","366670.194317","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000162","64"
"24975","366670.235064","47.100.95.105","172.20.10.2","TCP","444","13531","48782","0.040747","48"
"24976","366670.235183","172.20.10.2","47.100.95.105","TCP","78","48782","13531","0.000119","64"
"24977","366721.526667","172.20.10.2","47.100.95.105","TCP","66","48782","13531","51.291484","64"
"24978","366721.691896","47.100.95.105","172.20.10.2","TCP","444","13531","48782","0.165229","48"
"24979","366721.692033","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000137","64"
"24980","366721.750229","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.058196","48"
"24981","366740.513973","47.100.95.105","172.20.10.2","TCP","444","13531","48782","18.763744","48"
"24982","366740.514095","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000122","64"
"24983","366768.471818","47.100.95.105","172.20.10.2","TCP","444","13531","48782","27.957723","48"
"24984","366768.471947","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000129","64"
"24985","366818.806679","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.334732","64"
"24986","366819.025961","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.219282","48"
"24987","366870.016694","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.990733","64"
"24988","366870.213075","47.100.95.105","172.20.10.2","TCP","444","13531","48782","0.196381","48"
"24989","366870.213212","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000137","64"
"24990","366870.247176","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.033964","48"
"24991","366921.206667","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.959491","64"
"24992","366921.423553","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.216886","48"
"24993","366972.416720","172.20.10.2","47.100.95.105","TCP","66","48782","13531","50.993167","64"
"24994","366972.758194","47.100.95.105","172.20.10.2","TCP","66","13531","48782","0.341474","48"
"24995","366991.185823","47.100.95.105","172.20.10.2","TCP","444","13531","48782","18.427629","48"
"24996","366991.185961","172.20.10.2","47.100.95.105","TCP","66","48782","13531","0.000138","64"
"24997","367040.030222","47.100.95.105","172.20.10.2","TCP","66","13531","48782","48.844261","48"
"24998","367040.037512","172.20.10.2","47.100.95.105","TCP","74","48784","13531","0.007290","64"
"24999","367040.118278","47.100.95.105","172.20.10.2","TCP","74","13531","48784","0.080766","48"
"25000","367040.118440","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000162","64"
"25001","367040.118640","172.20.10.2","47.100.95.105","TCP","171","48784","13531","0.000200","64"
"25002","367040.191485","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.072845","48"
"25003","367040.191712","47.100.95.105","172.20.10.2","TCP","484","13531","48784","0.000227","48"
"25004","367040.191766","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000054","64"
"25005","367090.196708","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.004942","64"
"25006","367090.411941","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.215233","48"
"25007","367118.058393","47.100.95.105","172.20.10.2","TCP","444","13531","48784","27.646452","48"
"25008","367118.058493","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000100","64"
"25009","367118.059592","47.100.95.105","172.20.10.2","TCP","444","13531","48784","0.001099","48"
"25010","367118.059654","172.20.10.2","47.100.95.105","TCP","78","48784","13531","0.000062","64"
"25011","367118.059676","47.100.95.105","172.20.10.2","TCP","444","13531","48784","0.000022","48"
"25012","367118.059691","172.20.10.2","47.100.95.105","TCP","78","48784","13531","0.000015","64"
"25013","367118.059701","47.100.95.105","172.20.10.2","TCP","444","13531","48784","0.000010","48"
"25014","367118.059713","172.20.10.2","47.100.95.105","TCP","78","48784","13531","0.000012","64"
"25015","367168.246674","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.186961","64"
"25016","367168.468317","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.221643","48"
"25017","367223.286680","172.20.10.2","47.100.95.105","TCP","66","48784","13531","54.818363","64"
"25018","367223.546652","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.259972","48"
"25019","367236.944896","47.100.95.105","172.20.10.2","TCP","444","13531","48784","13.398244","48"
"25020","367236.945033","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000137","64"
"25021","367287.296689","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.351656","64"
"25022","367287.504735","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.208046","48"
"25023","367341.046747","172.20.10.2","47.100.95.105","TCP","66","48784","13531","53.542012","64"
"25024","367341.376485","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.329738","48"
"25025","367361.370280","47.100.95.105","172.20.10.2","TCP","444","13531","48784","19.993795","48"
"25026","367361.370419","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000139","64"
"25027","367361.425417","47.100.95.105","172.20.10.2","TCP","444","13531","48784","0.054998","48"
"25028","367361.425505","172.20.10.2","47.100.95.105","TCP","78","48784","13531","0.000088","64"
"25029","367411.446692","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.021187","64"
"25030","367411.662876","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.216184","48"
"25031","367463.926767","172.20.10.2","47.100.95.105","TCP","66","48784","13531","52.263891","64"
"25032","367464.139246","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.212479","48"
"25033","367486.701453","47.100.95.105","172.20.10.2","TCP","444","13531","48784","22.562207","48"
"25034","367486.701595","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000142","64"
"25035","367486.703509","47.100.95.105","172.20.10.2","TCP","444","13531","48784","0.001914","48"
"25036","367486.703618","172.20.10.2","47.100.95.105","TCP","78","48784","13531","0.000109","64"
"25037","367536.886707","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.183089","64"
"25038","367537.088031","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.201324","48"
"25039","367591.926720","172.20.10.2","47.100.95.105","TCP","66","48784","13531","54.838689","64"
"25040","367592.137596","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.210876","48"
"25041","367610.805433","47.100.95.105","172.20.10.2","TCP","444","13531","48784","18.667837","48"
"25042","367610.805559","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000126","64"
"25043","367610.805712","47.100.95.105","172.20.10.2","TCP","444","13531","48784","0.000153","48"
"25044","367610.805735","172.20.10.2","47.100.95.105","TCP","78","48784","13531","0.000023","64"
"25045","367661.046680","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.240945","64"
"25046","367661.266985","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.220305","48"
"25047","367714.806682","172.20.10.2","47.100.95.105","TCP","66","48784","13531","53.539697","64"
"25048","367715.026118","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.219436","48"
"25049","367733.553325","47.100.95.105","172.20.10.2","TCP","444","13531","48784","18.527207","48"
"25050","367733.553426","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000101","64"
"25051","367783.926672","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.373246","64"
"25052","367784.243920","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.317248","48"
"25053","367788.056878","47.100.95.105","172.20.10.2","TCP","444","13531","48784","3.812958","48"
"25054","367788.057014","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000136","64"
"25055","367838.066678","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.009664","64"
"25056","367838.295126","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.228448","48"
"25057","367888.886677","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.591551","64"
"25058","367889.108461","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.221784","48"
"25059","367909.092059","47.100.95.105","172.20.10.2","TCP","444","13531","48784","19.983598","48"
"25060","367909.092195","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000136","64"
"25061","367933.361223","47.100.95.105","172.20.10.2","TCP","444","13531","48784","24.269028","48"
"25062","367933.361339","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000116","64"
"25063","367975.759524","47.100.95.105","172.20.10.2","TCP","444","13531","48784","42.398185","48"
"25064","367975.759673","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000149","64"
"25065","368025.846718","172.20.10.2","47.100.95.105","TCP","66","48784","13531","50.087045","64"
"25066","368026.059978","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.213260","48"
"25067","368078.326710","172.20.10.2","47.100.95.105","TCP","66","48784","13531","52.266732","64"
"25068","368078.534302","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.207592","48"
"25069","368097.096824","47.100.95.105","172.20.10.2","TCP","444","13531","48784","18.562522","48"
"25070","368097.096966","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000142","64"
"25071","368133.039125","47.100.95.105","172.20.10.2","TCP","444","13531","48784","35.942159","48"
"25072","368133.039266","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000141","64"
"25073","368144.712469","47.100.95.105","172.20.10.2","TCP","444","13531","48784","11.673203","48"
"25074","368144.712584","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000115","64"
"25075","368196.086681","172.20.10.2","47.100.95.105","TCP","66","48784","13531","51.374097","64"
"25076","368196.417955","47.100.95.105","172.20.10.2","TCP","66","13531","48784","0.331274","48"
"25077","368206.152706","47.100.95.105","172.20.10.2","TCP","444","13531","48784","9.734751","48"
"25078","368206.152846","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000140","64"
"25079","368240.561179","47.100.95.105","172.20.10.2","TCP","444","13531","48784","34.408333","48"
"25080","368240.561287","172.20.10.2","47.100.95.105","TCP","66","48784","13531","0.000108","64"
"25081","368244.245842","47.100.95.105","172.20.10.2","TCP","66","13531","48784","3.684555","48"
"25082","368244.257916","172.20.10.2","47.100.95.105","TCP","74","48786","13531","0.012074","64"
"25083","368244.352298","47.100.95.105","172.20.10.2","TCP","74","13531","48786","0.094382","48"
"25084","368244.352513","172.20.10.2","47.100.95.105","TCP","66","48786","13531","0.000215","64"
"25085","368244.352736","172.20.10.2","47.100.95.105","TCP","171","48786","13531","0.000223","64"
"25086","368244.441530","47.100.95.105","172.20.10.2","TCP","66","13531","48786","0.088794","48"
"25087","368244.442898","47.100.95.105","172.20.10.2","TCP","484","13531","48786","0.001368","48"
"25088","368244.443014","172.20.10.2","47.100.95.105","TCP","66","48786","13531","0.000116","64"
"25089","368298.486676","172.20.10.2","47.100.95.105","TCP","66","48786","13531","54.043662","64"
"25090","368298.696923","47.100.95.105","172.20.10.2","TCP","66","13531","48786","0.210247","48"
"25091","368349.686726","172.20.10.2","47.100.95.105","TCP","66","48786","13531","50.989803","64"
"25092","368349.888469","47.100.95.105","172.20.10.2","TCP","66","13531","48786","0.201743","48"
"25093","368367.432528","47.100.95.105","172.20.10.2","TCP","444","13531","48786","17.544059","48"
"25094","368367.432671","172.20.10.2","47.100.95.105","TCP","66","48786","13531","0.000143","64"
"25095","368367.432927","47.100.95.105","172.20.10.2","TCP","444","13531","48786","0.000256","48"
"25096","368367.432977","172.20.10.2","47.100.95.105","TCP","78","48786","13531","0.000050","64"
"25097","368367.432991","47.100.95.105","172.20.10.2","TCP","444","13531","48786","0.000014","48"
"25098","368367.433005","172.20.10.2","47.100.95.105","TCP","78","48786","13531","0.000014","64"
