_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"35282","593.148918","192.168.12.244","157.255.77.168","TLSv1.2","1243","57818","443","0.000364","255"
"35283","593.148946","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.000028","255"
"35284","593.148970","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.000024","255"
"35285","593.149341","192.168.12.244","157.255.77.168","TLSv1.2","923","57818","443","0.000371","255"
"35286","593.149367","192.168.12.244","157.255.77.168","TLSv1.2","1099","57818","443","0.000026","255"
"35287","593.149391","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.000024","255"
"35288","593.149415","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.000024","255"
"35289","593.157198","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.007783","42"
"35290","593.157922","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000724","42"
"35291","593.157952","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000030","42"
"35292","593.158009","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000057","42"
"35293","593.158152","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000143","42"
"35294","593.158182","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000030","42"
"35295","593.158249","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000067","42"
"35296","593.158279","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000030","42"
"35297","593.172242","192.168.12.62","14.215.178.100","TLSv1.2","853","43778","443","0.013963","64"
"35298","593.172945","192.168.12.62","14.215.178.100","TCP","66","43820","443","0.000703","64"
"35299","593.177873","14.215.178.100","192.168.12.62","TCP","54","443","43778","0.004928","46"
"35300","593.180625","157.255.77.168","192.168.12.244","TLSv1.2","219","443","57818","0.002752","42"
"35301","593.180656","157.255.77.168","192.168.12.244","TLSv1.2","139","443","57818","0.000031","42"
"35302","593.180710","157.255.77.168","192.168.12.244","TLSv1.2","155","443","57818","0.000054","42"
"35303","593.180745","157.255.77.168","192.168.12.244","TLSv1.2","123","443","57818","0.000035","42"
"35304","593.180786","157.255.77.168","192.168.12.244","TLSv1.2","123","443","57818","0.000041","42"
"35305","593.181075","163.177.151.75","192.168.12.62","TLSv1.2","528","443","47261","0.000289","47"
"35306","593.181515","157.255.77.168","192.168.12.244","TLSv1.2","155","443","57818","0.000440","42"
"35307","593.181544","157.255.77.168","192.168.12.244","TLSv1.2","107","443","57818","0.000029","42"
"35308","593.181807","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.000263","64"
"35309","593.181984","14.215.178.100","192.168.12.62","TLSv1.2","248","443","43778","0.000177","46"
"35310","593.182013","14.215.178.100","192.168.12.62","TLSv1.2","113","443","43778","0.000029","46"
"35311","593.182259","14.215.178.100","192.168.12.62","TLSv1.2","88","443","43778","0.000246","46"
"35312","593.183286","157.255.77.168","192.168.12.244","TLSv1.2","219","443","57818","0.001027","42"
"35313","593.183318","157.255.77.168","192.168.12.244","TLSv1.2","139","443","57818","0.000032","42"
"35314","593.183517","192.168.12.108","192.168.12.62","UDP","617","14683","15013","0.000199","64"
"35315","593.183524","157.255.77.168","192.168.12.244","TLSv1.2","187","443","57818","0.000007","42"
"35316","593.183599","192.168.12.108","14.215.35.251","TCP","54","37170","443","0.000075","64"
"35317","593.184154","192.168.12.108","192.168.12.62","UDP","558","14683","15013","0.000555","64"
"35318","593.184481","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.000327","64"
"35319","593.184929","157.255.77.168","192.168.12.244","TLSv1.2","155","443","57818","0.000448","42"
"35320","593.184979","192.168.12.108","192.168.12.62","UDP","617","14683","15013","0.000050","64"
"35321","593.184989","192.168.12.244","157.255.77.168","TCP","54","57818","443","0.000010","255"
"35322","593.185932","192.168.12.108","192.168.12.62","UDP","598","14683","15013","0.000943","64"
"35323","593.185942","192.168.12.62","14.215.178.100","TCP","54","43778","443","0.000010","64"
"35324","593.186159","192.168.12.62","14.215.178.100","TCP","54","43778","443","0.000217","64"
"35325","593.186184","192.168.12.62","14.215.178.100","TCP","54","43778","443","0.000025","64"
"35326","593.186560","192.168.12.62","192.168.12.108","UDP","54","15013","14683","0.000376","64"
"35327","593.189872","192.168.12.62","192.168.12.108","UDP","56","15013","14683","0.003312","64"
"35328","593.201166","192.168.12.244","157.255.77.168","TCP","54","57818","443","0.011294","255"
"35329","593.201265","192.168.12.244","157.255.77.168","TCP","54","57818","443","0.000099","255"
"35330","593.201501","192.168.12.244","157.255.77.168","TCP","54","57818","443","0.000236","255"
"35331","593.201527","192.168.12.244","157.255.77.168","TCP","54","57818","443","0.000026","255"
"35332","593.212218","192.168.12.62","163.177.151.75","TLSv1.2","198","47531","443","0.010691","64"
"35333","593.219960","163.177.151.75","192.168.12.62","TCP","54","443","47531","0.007742","47"
"35334","593.222831","192.168.12.108","192.168.12.62","UDP","471","14683","15013","0.002871","64"
"35335","593.225179","163.177.151.75","192.168.12.62","TLSv1.2","97","443","47531","0.002348","47"
"35336","593.225208","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47531","0.000029","47"
"35337","593.225549","163.177.151.75","192.168.12.62","TLSv1.2","331","443","47261","0.000341","47"
"35338","593.226716","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.001167","64"
"35339","593.227451","192.168.12.62","163.177.151.75","TCP","66","47531","443","0.000735","64"
"35340","593.227610","192.168.12.62","163.177.151.75","TCP","66","47531","443","0.000159","64"
"35341","593.227635","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.000025","64"
"35342","593.235292","163.177.151.75","192.168.12.62","TLSv1.2","120","443","47531","0.007657","47"
"35343","593.260993","14.215.178.100","192.168.12.62","TCP","113","443","43820","0.025701","46"
"35344","593.262425","192.168.12.62","14.215.178.100","TCP","54","43820","443","0.001432","64"
"35345","593.283569","192.168.12.108","192.168.12.62","UDP","484","14683","15013","0.021144","64"
"35346","593.287993","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.004424","64"
"35347","593.345738","192.168.12.108","192.168.12.62","UDP","494","14683","15013","0.057745","64"
"35348","593.347826","192.168.12.244","157.255.77.168","TCP","54","57818","443","0.002088","255"
"35349","593.353372","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.005546","64"
"35350","593.384197","192.168.12.108","192.168.12.62","UDP","437","14683","15013","0.030825","64"
"35351","593.385964","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.001767","64"
"35352","593.447684","163.177.151.75","192.168.12.62","TCP","120","443","47531","0.061720","47"
"35353","593.450716","192.168.12.108","192.168.12.62","UDP","577","14683","15013","0.003032","64"
"35354","593.452215","192.168.12.108","192.168.12.62","UDP","577","14683","15013","0.001499","64"
"35355","593.461278","192.168.12.62","163.177.151.75","TCP","54","47531","443","0.009063","64"
"35356","593.492797","192.168.12.108","192.168.12.62","UDP","577","14683","15013","0.031519","64"
"35357","593.493415","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000618","64"
"35358","593.494261","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000846","64"
"35359","593.494287","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000026","64"
"35360","593.495342","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.001055","64"
"35361","593.495368","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000026","64"
"35362","593.495390","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000022","64"
"35363","593.542863","192.168.12.62","14.215.178.100","TLSv1.2","1454","43778","443","0.047473","64"
"35364","593.543128","192.168.12.62","192.168.12.108","UDP","54","15013","14683","0.000265","64"
"35365","593.544994","192.168.12.108","192.168.12.62","UDP","577","14683","15013","0.001866","64"
"35366","593.546537","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.001543","64"
"35367","593.546713","192.168.12.62","192.168.12.108","UDP","66","15013","14683","0.000176","64"
"35368","593.547341","192.168.12.62","192.168.12.108","UDP","70","15013","14683","0.000628","64"
"35369","593.547367","192.168.12.62","192.168.12.108","UDP","66","15013","14683","0.000026","64"
"35370","593.547388","192.168.12.62","192.168.12.108","UDP","56","15013","14683","0.000021","64"
"35371","593.547410","192.168.12.62","192.168.12.108","UDP","60","15013","14683","0.000022","64"
"35372","593.547690","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000280","64"
"35373","593.549318","14.215.178.100","192.168.12.62","TCP","54","443","43778","0.001628","46"
"35374","593.553250","192.168.12.108","192.168.12.62","UDP","191","14683","15013","0.003932","64"
"35375","593.555317","192.168.12.62","14.215.178.100","TLSv1.2","115","43778","443","0.002067","64"
"35376","593.558541","192.168.12.62","192.168.12.108","UDP","58","15013","14683","0.003224","64"
"35377","593.560908","14.215.178.100","192.168.12.62","TCP","54","443","43778","0.002367","46"
"35378","593.564377","14.215.178.100","192.168.12.62","TLSv1.2","248","443","43778","0.003469","46"
"35379","593.564481","14.215.178.100","192.168.12.62","TLSv1.2","113","443","43778","0.000104","46"
"35380","593.564637","14.215.178.100","192.168.12.62","TLSv1.2","88","443","43778","0.000156","46"
"35381","593.566865","192.168.12.62","14.215.178.100","TCP","54","43778","443","0.002228","64"
"35382","593.567402","192.168.12.62","14.215.178.100","TCP","54","43778","443","0.000537","64"
"35383","593.567616","192.168.12.62","14.215.178.100","TCP","54","43778","443","0.000214","64"
"35384","593.586078","192.168.12.108","192.168.12.62","UDP","764","14683","15013","0.018462","64"
"35385","593.591388","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.005310","64"
"35386","593.643388","192.168.12.108","192.168.12.62","UDP","632","14683","15013","0.052000","64"
"35387","593.648307","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.004919","64"
"35388","593.684025","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.035718","64"
"35389","593.684378","192.168.12.108","192.168.12.62","UDP","214","14683","15013","0.000353","64"
"35390","593.685168","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.000790","64"
"35391","593.689802","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.004634","64"
"35392","593.743089","192.168.12.108","192.168.12.62","UDP","759","14683","15013","0.053287","64"
"35393","593.746933","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.003844","64"
"35394","593.783817","192.168.12.108","192.168.12.62","UDP","698","14683","15013","0.036884","64"
"35395","593.791950","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.008133","64"
"35396","593.843435","192.168.12.108","192.168.12.62","UDP","896","14683","15013","0.051485","64"
"35397","593.845160","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.001725","64"
"35398","593.852459","163.177.151.75","192.168.12.62","TCP","54","443","47393","0.007299","47"
"35399","593.853722","192.168.12.62","163.177.151.75","TCP","54","47393","443","0.001263","64"
"35400","593.886950","192.168.12.108","192.168.12.62","UDP","914","14683","15013","0.033228","64"
"35401","593.894248","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.007298","64"
"35402","593.943202","192.168.12.108","192.168.12.62","UDP","861","14683","15013","0.048954","64"
"35403","593.948215","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.005013","64"
"35404","593.985664","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.037449","64"
"35405","593.993169","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.007505","64"
"35406","593.993796","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000627","64"
"35407","593.994249","192.168.12.108","192.168.12.62","UDP","252","14683","15013","0.000453","64"
"35408","593.997302","192.168.12.62","192.168.12.108","UDP","54","15013","14683","0.003053","64"
"35409","594.026346","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.029044","64"
"35410","594.026917","192.168.12.108","192.168.12.62","UDP","655","14683","15013","0.000571","64"
"35411","594.029723","192.168.12.62","192.168.12.108","UDP","54","15013","14683","0.002806","64"
"35412","594.088057","192.168.12.108","192.168.12.62","UDP","1055","14683","15013","0.058334","64"
"35413","594.099789","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.011732","64"
"35414","594.153544","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.053755","64"
"35415","594.153873","192.168.12.108","192.168.12.62","UDP","154","14683","15013","0.000329","64"
"35416","594.157000","192.168.12.62","192.168.12.108","UDP","54","15013","14683","0.003127","64"
"35417","594.183046","192.168.12.108","192.168.12.62","UDP","873","14683","15013","0.026046","64"
"35418","594.195862","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.012816","64"
"35419","594.244700","192.168.12.108","192.168.12.62","UDP","845","14683","15013","0.048838","64"
"35420","594.247060","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.002360","64"
"35421","594.283648","192.168.12.108","192.168.12.62","UDP","1047","14683","15013","0.036588","64"
"35422","594.287594","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.003946","64"
"35423","594.344350","192.168.12.108","192.168.12.62","UDP","965","14683","15013","0.056756","64"
"35424","594.351863","192.168.12.62","192.168.12.108","UDP","52","15013","14683","0.007513","64"
"35425","594.385139","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.033276","64"
"35426","594.388202","192.168.12.108","192.168.12.62","UDP","232","14683","15013","0.003063","64"
"35427","594.404882","192.168.12.62","192.168.12.108","UDP","54","15013","14683","0.016680","64"
"35428","594.406414","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.001532","64"
"35429","594.407629","192.168.12.108","192.168.12.62","UDP","232","14683","15013","0.001215","64"
"35430","594.447578","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.039949","64"
"35431","594.511188","192.168.12.108","192.168.12.62","UDP","653","14683","15013","0.063610","64"
"35432","594.512798","192.168.12.108","14.215.35.251","TLSv1.2","459","37170","443","0.001610","64"
"35433","594.512897","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000099","64"
"35434","594.512922","192.168.12.108","192.168.12.62","UDP","232","14683","15013","0.000025","64"
"35435","594.512944","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000022","64"
"35436","594.513915","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000971","64"
"35437","594.513940","192.168.12.108","192.168.12.62","UDP","877","14683","15013","0.000025","64"
"35438","594.514654","192.168.12.108","192.168.12.62","UDP","1074","14683","15013","0.000714","64"
